review_group_id,unresolved_upc,calculated_upc12,item_number,product_name,description,expected_brand,expected_denomination,expected_pack_quantity,cpp,occurrence_count,pogs,positions,candidate_rank,candidate_file_path,candidate_filename,candidate_filename_upc,detected_brand,detected_denomination,detected_pack_quantity,detected_text,identifier_score,brand_score,denomination_score,pack_score,text_score,total_score,confidence,score_reasons,selected,approved,review_notes
RG00008,19674217483,196742174830,990549200,Visa,$20-$500,VISA,$20,,10,4,XMAS 2026 - MD-NJ - 6 | XMAS 2026 - NATIONAL - 6,XMAS 2026 - MD-NJ - 6:S1:R3:C1 | XMAS 2026 - MD-NJ - 6:S1:R3:C2 | XMAS 2026 - NATIONAL - 6:S1:R3:C1 | XMAS 2026 - NATIONAL - 6:S1:R3:C2,1,Z:\Kendal King\Images\799366579847.jpg,799366579847.jpg,799366579847,VISA,$20,,"VISA a2 $20-8500
me) Gl OU
7 OTK
NS 4 KC
(Mepoettae Reon a “Vanilla: |
= $20-$
VISA =- ee
A) Gl OU
P >\ \\
_ YARIUD Vis oiPe CR Vanilla
VISA - *20-$500
LG YOU
y
me aay
Roe ws Vanilla",0,40,40,0,21,101,High,"brand match; denomination match; token overlap: $20, $500, VISA",FALSE,FALSE,
RG00008,19674217483,196742174830,990549200,Visa,$20-$500,VISA,$20,,10,4,XMAS 2026 - MD-NJ - 6 | XMAS 2026 - NATIONAL - 6,XMAS 2026 - MD-NJ - 6:S1:R3:C1 | XMAS 2026 - MD-NJ - 6:S1:R3:C2 | XMAS 2026 - NATIONAL - 6:S1:R3:C1 | XMAS 2026 - NATIONAL - 6:S1:R3:C2,2,Z:\Kendal King\Images\OLD - Not Named UPC Only\VV Hex Box VGC - 799366579847.jpg,VV Hex Box VGC - 799366579847.jpg,799366579847,VISA,$20,,"VISA a2 $20-8500
me) Gl OU
7 OTK
NS 4 KC
(Mepoettae Reon a “Vanilla: |
= $20-$
VISA =- ee
A) Gl OU
P >\ \\
_ YARIUD Vis oiPe CR Vanilla
VISA - *20-$500
LG YOU
y
me aay
Roe ws Vanilla",0,40,40,0,21,101,High,"brand match; denomination match; token overlap: $20, $500, VISA",FALSE,FALSE,
RG00008,19674217483,196742174830,990549200,Visa,$20-$500,VISA,$20,,10,4,XMAS 2026 - MD-NJ - 6 | XMAS 2026 - NATIONAL - 6,XMAS 2026 - MD-NJ - 6:S1:R3:C1 | XMAS 2026 - MD-NJ - 6:S1:R3:C2 | XMAS 2026 - NATIONAL - 6:S1:R3:C1 | XMAS 2026 - NATIONAL - 6:S1:R3:C2,3,Z:\Kendal King\Images\196742037845.jpg,196742037845.jpg,196742037845,VISA,$20,,"— ~— \ ,
VISA | 260
.Co >
Vanilla $20
Wanillei@itt.con A
oye
SS
$
VISA |‘ $60
. @ .
t.com 2
-cO @
@ ‘COr ;
+ +
HOLIDAYS NOVFEES/AFTER PURCHASE
VISA | ‘ $60
«COM “ y ’
+ * + +
. T.con ,
* $
+ WN :
» Happy
HOLIDAYS NO FEES AFTER PURCHASE",0,40,40,0,14,94,High,"brand match; denomination match; token overlap: $20, VISA",FALSE,FALSE,
RG00008,19674217483,196742174830,990549200,Visa,$20-$500,VISA,$20,,10,4,XMAS 2026 - MD-NJ - 6 | XMAS 2026 - NATIONAL - 6,XMAS 2026 - MD-NJ - 6:S1:R3:C1 | XMAS 2026 - MD-NJ - 6:S1:R3:C2 | XMAS 2026 - NATIONAL - 6:S1:R3:C1 | XMAS 2026 - NATIONAL - 6:S1:R3:C2,4,Z:\Kendal King\Images\799366487562.jpg,799366487562.jpg,799366487562,VISA,$20,,"+ 0.00 Purchase Charge |
v
rai / \ es
SUP MS IAS
o: . ee?) — {
q — .
* e) 7 , ) | { ,
.— ,
SD $20-5500
+ *0.00 Purchase Charge
4 ’
— (23) | (-
44 lan d) 0S .
° Fi mash f 4 wi) Se
‘ ‘
\
‘ ' >
an ¢ VANILLA VISA® GIFT CARD
vanill. NO FEES aE MEARD
|
YS | $20-°500
+ 0.00 Purchase Charge
""y .
, : \
4
an
. ~"" Y
Vanilli. vanuavey a eae",0,40,40,0,14,94,High,"brand match; denomination match; token overlap: $20, VISA",FALSE,FALSE,
RG00008,19674217483,196742174830,990549200,Visa,$20-$500,VISA,$20,,10,4,XMAS 2026 - MD-NJ - 6 | XMAS 2026 - NATIONAL - 6,XMAS 2026 - MD-NJ - 6:S1:R3:C1 | XMAS 2026 - MD-NJ - 6:S1:R3:C2 | XMAS 2026 - NATIONAL - 6:S1:R3:C1 | XMAS 2026 - NATIONAL - 6:S1:R3:C2,5,Z:\Kendal King\Images\799366789482.jpg,799366789482.jpg,799366789482,VISA,$20,,"ji
Canilla nee $20
Vanilla. yon ‘20
@e ‘20
Vi SA =i= + 260
Canine $20
Vanilla. Se 20
Vanilla. ™ *°20
SAVE WHEN YOU BUY
3 CARDEEeMINO NICE!
VANILLA VISA® GIFT CARD | NO FEES AFTER PURCHASE
VISA — — - } 560 ;
Vanilla. $20 |
Vanilla. JOY’ <20 ©
RAV 4
vanilla. 4 y a $20
RO \ Ne | Of)
Per | | reer :
3 CARDS AT ONCE! |",0,40,40,0,14,94,High,"brand match; denomination match; token overlap: $20, VISA",FALSE,FALSE,
RG00009,19674218050,196742180503,990549201,Visa $150 Multipack,$150 (3 X $50),VISA,3 X $50,3,10,7,XMAS 2026 - MD-NJ - 6 | XMAS 2026 - NATIONAL - 6 | XMAS 2026 - NATIONAL SLFCHK - 6,XMAS 2026 - MD-NJ - 6:S1:R3:C3 | XMAS 2026 - MD-NJ - 6:S1:R3:C4 | XMAS 2026 - NATIONAL - 6:S1:R3:C3 | XMAS 2026 - NATIONAL - 6:S1:R3:C4 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R3:C1 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R3:C2 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R3:C3,1,Z:\Kendal King\Images\OLD - Not Named UPC Only\Visa Holiday $50 - 799366791508.jpg,Visa Holiday $50 - 799366791508.jpg,799366791508,VISA,,,"VISA enfee ‘50
fe
ao
N Vag
oe
+ : +,
SUZ e Les
\ 7
on
VISA exfim °50
te
+ | ¢q 4
a 2 £ ave
<<—>
T\ Jd) Se
* Heyyy,
ficlovys
+ a? a 2
SZ WA <&
A g \ Ai “a
Vanilla. beepers teeta
VISA enfem ‘50
+
nN oe
+ .
\. 4 «@
7 €",0,40,0,0,14,54,Low,"brand match; token overlap: $50, VISA",FALSE,FALSE,
RG00009,19674218050,196742180503,990549201,Visa $150 Multipack,$150 (3 X $50),VISA,3 X $50,3,10,7,XMAS 2026 - MD-NJ - 6 | XMAS 2026 - NATIONAL - 6 | XMAS 2026 - NATIONAL SLFCHK - 6,XMAS 2026 - MD-NJ - 6:S1:R3:C3 | XMAS 2026 - MD-NJ - 6:S1:R3:C4 | XMAS 2026 - NATIONAL - 6:S1:R3:C3 | XMAS 2026 - NATIONAL - 6:S1:R3:C4 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R3:C1 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R3:C2 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R3:C3,2,Z:\Kendal King\Images\196742037753.jpg,196742037753.jpg,196742037753,VISA,,,"A
e
VISA eunfum ‘20-500
* MERRY ,
CHRISTMAS
x x x x
* © *
x
\
ee Sse
So5f.
Vanilla VANILLA VISA® GIFT CARD
Wide",0,40,0,0,7,47,Low,brand match; token overlap: VISA,FALSE,FALSE,
RG00009,19674218050,196742180503,990549201,Visa $150 Multipack,$150 (3 X $50),VISA,3 X $50,3,10,7,XMAS 2026 - MD-NJ - 6 | XMAS 2026 - NATIONAL - 6 | XMAS 2026 - NATIONAL SLFCHK - 6,XMAS 2026 - MD-NJ - 6:S1:R3:C3 | XMAS 2026 - MD-NJ - 6:S1:R3:C4 | XMAS 2026 - NATIONAL - 6:S1:R3:C3 | XMAS 2026 - NATIONAL - 6:S1:R3:C4 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R3:C1 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R3:C2 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R3:C3,3,Z:\Kendal King\Images\196742037777.jpg,196742037777.jpg,196742037777,VISA,,,"VISA eqnfeme °20-'500
ee
»,
* HOLIDAYS * —
x *
i fark
f ee | |
% ‘ e o%e®
‘ e
ce ale o - wy
Vanilla. vee NO FEES AFTER PURCHASE
VISA eanffem ‘20-'500
* HAPPY ‘
* HOLIDAYS
x * *
= ft \* * ey
°. — : :
@ ©
P| a ©
Vanilla VANILLA VISA® GIFT CARD
VISA eqnfftemp ‘20-500
* HAPPY .
"" * *
*&®
.
l. iq ( * a
@@®
cee?
e °° ° e
© @
xo ia",0,40,0,0,7,47,Low,brand match; token overlap: VISA,FALSE,FALSE,
RG00009,19674218050,196742180503,990549201,Visa $150 Multipack,$150 (3 X $50),VISA,3 X $50,3,10,7,XMAS 2026 - MD-NJ - 6 | XMAS 2026 - NATIONAL - 6 | XMAS 2026 - NATIONAL SLFCHK - 6,XMAS 2026 - MD-NJ - 6:S1:R3:C3 | XMAS 2026 - MD-NJ - 6:S1:R3:C4 | XMAS 2026 - NATIONAL - 6:S1:R3:C3 | XMAS 2026 - NATIONAL - 6:S1:R3:C4 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R3:C1 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R3:C2 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R3:C3,4,Z:\Kendal King\Images\196742037784.jpg,196742037784.jpg,196742037784,VISA,,,"VISA eunfem ‘20-'500
HOLIDAY ,
CHEER *
RS aw, C24 *
\ ~~ ir *
er *
_ ji
Vanilla VANILLA VISA® GIFT CARD
aeafitz=
Ss
he",0,40,0,0,7,47,Low,brand match; token overlap: VISA,FALSE,FALSE,
RG00009,19674218050,196742180503,990549201,Visa $150 Multipack,$150 (3 X $50),VISA,3 X $50,3,10,7,XMAS 2026 - MD-NJ - 6 | XMAS 2026 - NATIONAL - 6 | XMAS 2026 - NATIONAL SLFCHK - 6,XMAS 2026 - MD-NJ - 6:S1:R3:C3 | XMAS 2026 - MD-NJ - 6:S1:R3:C4 | XMAS 2026 - NATIONAL - 6:S1:R3:C3 | XMAS 2026 - NATIONAL - 6:S1:R3:C4 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R3:C1 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R3:C2 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R3:C3,5,Z:\Kendal King\Images\196742037814.jpg,196742037814.jpg,196742037814,VISA,,,"VISA eqnfeme :20-:500
+CHRISTMAS?t
Vanilla. ANNO FEES ALTER PURCHAGE
VISA eqnfeme :20-'500
» Meyo +
Vanilla. WANING FEES AbTER PURCHASE
VISA eqn :20-500
»  Mevyo +
+CHRISTMAS*
Vanilla. WANING RECS ATTEN PURCHASE",0,40,0,0,7,47,Low,brand match; token overlap: VISA,FALSE,FALSE,
RG00010,19674217486,196742174861,990547901,MasterCard,1 X $50,MASTERCARD,$50,,10,7,XMAS 2026 - MD-NJ - 6 | XMAS 2026 - NATIONAL - 6 | XMAS 2026 - NATIONAL SLFCHK - 6,XMAS 2026 - MD-NJ - 6:S1:R3:C5 | XMAS 2026 - MD-NJ - 6:S1:R3:C6 | XMAS 2026 - NATIONAL - 6:S1:R3:C5 | XMAS 2026 - NATIONAL - 6:S1:R3:C6 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R3:C4 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R3:C5 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R3:C6,1,Z:\Kendal King\Images\OLD - Not Named UPC Only\799366085270_MC S Lotus Bow $50.jpg,799366085270_MC S Lotus Bow $50.jpg,799366085270,MASTERCARD,,5,"5
n . VANIER MASTERCARD® GIFT CARD
vanilla NOFEES AFTER PURCHASE
Weriiee(a:"".\C,
Vanilla. a
FOR YOU.
|",0,40,0,0,14,54,Low,"brand match; token overlap: $50, MASTERCARD",FALSE,FALSE,
RG00010,19674217486,196742174861,990547901,MasterCard,1 X $50,MASTERCARD,$50,,10,7,XMAS 2026 - MD-NJ - 6 | XMAS 2026 - NATIONAL - 6 | XMAS 2026 - NATIONAL SLFCHK - 6,XMAS 2026 - MD-NJ - 6:S1:R3:C5 | XMAS 2026 - MD-NJ - 6:S1:R3:C6 | XMAS 2026 - NATIONAL - 6:S1:R3:C5 | XMAS 2026 - NATIONAL - 6:S1:R3:C6 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R3:C4 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R3:C5 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R3:C6,2,Z:\Kendal King\Images\OLD - Not Named UPC Only\FS_MC Celebration Wrap Sheer Bow Purple $50_UPC 799366364931.jpg,FS_MC Celebration Wrap Sheer Bow Purple $50_UPC 799366364931.jpg,799366364931,MASTERCARD,,7,"aay Ay as, =
. ,
~ ,
|
enfles | °°
mastercard.
a
<
e® @ e ©
» @ @ e @
» @ ° e _® @¢ if
@ ®@ r S
@ S @ @
B 7 . r
ee *% @ e@ ®@ e
Fait VANILLA pe crea.
.",0,40,0,0,14,54,Low,"brand match; token overlap: $50, MASTERCARD",FALSE,FALSE,
RG00010,19674217486,196742174861,990547901,MasterCard,1 X $50,MASTERCARD,$50,,10,7,XMAS 2026 - MD-NJ - 6 | XMAS 2026 - NATIONAL - 6 | XMAS 2026 - NATIONAL SLFCHK - 6,XMAS 2026 - MD-NJ - 6:S1:R3:C5 | XMAS 2026 - MD-NJ - 6:S1:R3:C6 | XMAS 2026 - NATIONAL - 6:S1:R3:C5 | XMAS 2026 - NATIONAL - 6:S1:R3:C6 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R3:C4 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R3:C5 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R3:C6,3,Z:\Kendal King\Images\196742041712.jpg,196742041712.jpg,196742041712,MASTERCARD,,,"@) 80
Vanilla *50,
VanillaGift.com
* ‘NX
7 v
VanillaGift.com vs
Vanilla ep £50
VanillaGift.com a
, x
e
GIFTS FOR EVERYONE
VANILLA MASTERCARD® GIFT CARD | NO FEES AFTER PURCHASE
© 180
Vanilla. *50
* DV &
Vanilla. ""50
Vanilla. ep £50
VanillaGift.com ‘@
. &
t )
eo > .250
Vanilla. 250.
*k IN
Vanilla. 230,
Vanilla. mp 850
VanillaGift.com 7”
is",0,40,0,0,7,47,Low,brand match; token overlap: MASTERCARD,FALSE,FALSE,
RG00010,19674217486,196742174861,990547901,MasterCard,1 X $50,MASTERCARD,$50,,10,7,XMAS 2026 - MD-NJ - 6 | XMAS 2026 - NATIONAL - 6 | XMAS 2026 - NATIONAL SLFCHK - 6,XMAS 2026 - MD-NJ - 6:S1:R3:C5 | XMAS 2026 - MD-NJ - 6:S1:R3:C6 | XMAS 2026 - NATIONAL - 6:S1:R3:C5 | XMAS 2026 - NATIONAL - 6:S1:R3:C6 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R3:C4 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R3:C5 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R3:C6,4,Z:\Kendal King\Images\196742041743.jpg,196742041743.jpg,196742041743,MASTERCARD,,,"© 00
holly jolly
a
te (Wn,
Vanilla VANILLA MASTERCARD® GIFT.CARD
©  —— —.s100
+ (Wn,
@ — ~— 00
¥&
7 pn,
v ‘anil a VANILLA MASTERCARD"" GIFT CARD",0,40,0,0,7,47,Low,brand match; token overlap: MASTERCARD,FALSE,FALSE,
RG00010,19674217486,196742174861,990547901,MasterCard,1 X $50,MASTERCARD,$50,,10,7,XMAS 2026 - MD-NJ - 6 | XMAS 2026 - NATIONAL - 6 | XMAS 2026 - NATIONAL SLFCHK - 6,XMAS 2026 - MD-NJ - 6:S1:R3:C5 | XMAS 2026 - MD-NJ - 6:S1:R3:C6 | XMAS 2026 - NATIONAL - 6:S1:R3:C5 | XMAS 2026 - NATIONAL - 6:S1:R3:C6 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R3:C4 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R3:C5 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R3:C6,5,Z:\Kendal King\Images\196742072426.jpg,196742072426.jpg,196742072426,MASTERCARD,,,"CD anfie 50
6 1904 Prrmene Onerpe
HAPPY
HOLIDAYS
A
oe
“oo
Qe ew a See :
tO, POF x
on, ae;
He Xen See
MASTERCARD’ GIFT CARD
MO FEES AFTER PURCHASE
C > emf ‘50
ie)
o YP. g- ON ra sey ia
it FP W x
ee es
ly P ~.
NO FEES AFTTR PURCHASE",0,40,0,0,7,47,Low,brand match; token overlap: MASTERCARD,FALSE,FALSE,
RG00011,19674217487,196742174878,990544243,MasterCard,1 X $100,MASTERCARD,$100,,10,7,XMAS 2026 - MD-NJ - 6 | XMAS 2026 - NATIONAL - 6 | XMAS 2026 - NATIONAL SLFCHK - 6,XMAS 2026 - MD-NJ - 6:S1:R4:C1 | XMAS 2026 - MD-NJ - 6:S1:R4:C2 | XMAS 2026 - NATIONAL - 6:S1:R4:C1 | XMAS 2026 - NATIONAL - 6:S1:R4:C2 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R4:C1 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R4:C2 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R4:C3,1,Z:\Kendal King\Images\196742041712.jpg,196742041712.jpg,196742041712,MASTERCARD,,,"@) 80
Vanilla *50,
VanillaGift.com
* ‘NX
7 v
VanillaGift.com vs
Vanilla ep £50
VanillaGift.com a
, x
e
GIFTS FOR EVERYONE
VANILLA MASTERCARD® GIFT CARD | NO FEES AFTER PURCHASE
© 180
Vanilla. *50
* DV &
Vanilla. ""50
Vanilla. ep £50
VanillaGift.com ‘@
. &
t )
eo > .250
Vanilla. 250.
*k IN
Vanilla. 230,
Vanilla. mp 850
VanillaGift.com 7”
is",0,40,0,0,7,47,Low,brand match; token overlap: MASTERCARD,FALSE,FALSE,
RG00011,19674217487,196742174878,990544243,MasterCard,1 X $100,MASTERCARD,$100,,10,7,XMAS 2026 - MD-NJ - 6 | XMAS 2026 - NATIONAL - 6 | XMAS 2026 - NATIONAL SLFCHK - 6,XMAS 2026 - MD-NJ - 6:S1:R4:C1 | XMAS 2026 - MD-NJ - 6:S1:R4:C2 | XMAS 2026 - NATIONAL - 6:S1:R4:C1 | XMAS 2026 - NATIONAL - 6:S1:R4:C2 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R4:C1 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R4:C2 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R4:C3,2,Z:\Kendal King\Images\196742041743.jpg,196742041743.jpg,196742041743,MASTERCARD,,,"© 00
holly jolly
a
te (Wn,
Vanilla VANILLA MASTERCARD® GIFT.CARD
©  —— —.s100
+ (Wn,
@ — ~— 00
¥&
7 pn,
v ‘anil a VANILLA MASTERCARD"" GIFT CARD",0,40,0,0,7,47,Low,brand match; token overlap: MASTERCARD,FALSE,FALSE,
RG00011,19674217487,196742174878,990544243,MasterCard,1 X $100,MASTERCARD,$100,,10,7,XMAS 2026 - MD-NJ - 6 | XMAS 2026 - NATIONAL - 6 | XMAS 2026 - NATIONAL SLFCHK - 6,XMAS 2026 - MD-NJ - 6:S1:R4:C1 | XMAS 2026 - MD-NJ - 6:S1:R4:C2 | XMAS 2026 - NATIONAL - 6:S1:R4:C1 | XMAS 2026 - NATIONAL - 6:S1:R4:C2 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R4:C1 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R4:C2 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R4:C3,3,Z:\Kendal King\Images\196742072426.jpg,196742072426.jpg,196742072426,MASTERCARD,,,"CD anfie 50
6 1904 Prrmene Onerpe
HAPPY
HOLIDAYS
A
oe
“oo
Qe ew a See :
tO, POF x
on, ae;
He Xen See
MASTERCARD’ GIFT CARD
MO FEES AFTER PURCHASE
C > emf ‘50
ie)
o YP. g- ON ra sey ia
it FP W x
ee es
ly P ~.
NO FEES AFTTR PURCHASE",0,40,0,0,7,47,Low,brand match; token overlap: MASTERCARD,FALSE,FALSE,
RG00011,19674217487,196742174878,990544243,MasterCard,1 X $100,MASTERCARD,$100,,10,7,XMAS 2026 - MD-NJ - 6 | XMAS 2026 - NATIONAL - 6 | XMAS 2026 - NATIONAL SLFCHK - 6,XMAS 2026 - MD-NJ - 6:S1:R4:C1 | XMAS 2026 - MD-NJ - 6:S1:R4:C2 | XMAS 2026 - NATIONAL - 6:S1:R4:C1 | XMAS 2026 - NATIONAL - 6:S1:R4:C2 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R4:C1 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R4:C2 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R4:C3,4,Z:\Kendal King\Images\196742072440.jpg,196742072440.jpg,196742072440,MASTERCARD,,,".“ GREETINGS |.
+. @ Oe toe
ee iY Sr.
see “p
a
ms Loasan S ae
« * * -@
“ GREETINGS |.
«. @ Og tee
e @ Ve
MASTERCARD® GIFT CARD
* GREETINGS .
+, @e,e ee
e @ a’ > ef",0,40,0,0,7,47,Low,brand match; token overlap: MASTERCARD,FALSE,FALSE,
RG00011,19674217487,196742174878,990544243,MasterCard,1 X $100,MASTERCARD,$100,,10,7,XMAS 2026 - MD-NJ - 6 | XMAS 2026 - NATIONAL - 6 | XMAS 2026 - NATIONAL SLFCHK - 6,XMAS 2026 - MD-NJ - 6:S1:R4:C1 | XMAS 2026 - MD-NJ - 6:S1:R4:C2 | XMAS 2026 - NATIONAL - 6:S1:R4:C1 | XMAS 2026 - NATIONAL - 6:S1:R4:C2 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R4:C1 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R4:C2 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R4:C3,5,Z:\Kendal King\Images\196742073850.jpg,196742073850.jpg,196742073850,MASTERCARD,,,"cq fie °2°-5°
4 = ""5.04 Puschase Grange
Pe |
L Fang wae '
‘i - i
]
. '
\ my
¢ = s
-
4 oo a
ae ,
~ ’
‘ M
‘
a
\)
MASTERCARD® GIFT CARD
NO FEES AFTER PURCHASE
. +.
+ 1.4 Puschase Charge
. .
oe . . E e e *
° * oy * =
: * 4) .
. = ng ' .
L Phas ee '
a | =a 7 i .
‘ ’
= ‘ ' *
. A eee .
¢ s
‘ Se
. ‘
‘ GS Togs e
‘ aoe
f U
s ~“—--—-<—-—- ‘
‘ ; -
\
2 e ‘ j 7
we * fs
a bd : e #
ot . * MASTERCARD® GIFT CARD
. NO FEES AFTER PURCMASE
a : a
| enfiup °2°°°°°
Ne _. thd. fae Lage
. e
. ry . . e
. * e - .
. . wy °
. ~ 7? 1
wel Le ’ °
. ‘ =a 7 1 .
. \ ' *
‘ '
. ~s .
c “
s SA
e 4 ”
¢ ~~” - °
¢ ao?
“ee eee !
. x , *s
\ J
e . iY j .
x f .
° wT .
*” * , ,
. em My.
* : * MASTERCASD* GIFT CARD
ry MD FECES AFTER PURCHASE",0,40,0,0,7,47,Low,brand match; token overlap: MASTERCARD,FALSE,FALSE,
RG00012,19674217488,196742174885,990544244,MasterCard,1 x $200,MASTERCARD,$200,,10,7,XMAS 2026 - MD-NJ - 6 | XMAS 2026 - NATIONAL - 6 | XMAS 2026 - NATIONAL SLFCHK - 6,XMAS 2026 - MD-NJ - 6:S1:R4:C3 | XMAS 2026 - MD-NJ - 6:S1:R4:C4 | XMAS 2026 - NATIONAL - 6:S1:R4:C3 | XMAS 2026 - NATIONAL - 6:S1:R4:C4 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R4:C4 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R4:C5 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R4:C6,1,Z:\Kendal King\Images\196742041712.jpg,196742041712.jpg,196742041712,MASTERCARD,,,"@) 80
Vanilla *50,
VanillaGift.com
* ‘NX
7 v
VanillaGift.com vs
Vanilla ep £50
VanillaGift.com a
, x
e
GIFTS FOR EVERYONE
VANILLA MASTERCARD® GIFT CARD | NO FEES AFTER PURCHASE
© 180
Vanilla. *50
* DV &
Vanilla. ""50
Vanilla. ep £50
VanillaGift.com ‘@
. &
t )
eo > .250
Vanilla. 250.
*k IN
Vanilla. 230,
Vanilla. mp 850
VanillaGift.com 7”
is",0,40,0,0,7,47,Low,brand match; token overlap: MASTERCARD,FALSE,FALSE,
RG00012,19674217488,196742174885,990544244,MasterCard,1 x $200,MASTERCARD,$200,,10,7,XMAS 2026 - MD-NJ - 6 | XMAS 2026 - NATIONAL - 6 | XMAS 2026 - NATIONAL SLFCHK - 6,XMAS 2026 - MD-NJ - 6:S1:R4:C3 | XMAS 2026 - MD-NJ - 6:S1:R4:C4 | XMAS 2026 - NATIONAL - 6:S1:R4:C3 | XMAS 2026 - NATIONAL - 6:S1:R4:C4 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R4:C4 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R4:C5 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R4:C6,2,Z:\Kendal King\Images\196742041743.jpg,196742041743.jpg,196742041743,MASTERCARD,,,"© 00
holly jolly
a
te (Wn,
Vanilla VANILLA MASTERCARD® GIFT.CARD
©  —— —.s100
+ (Wn,
@ — ~— 00
¥&
7 pn,
v ‘anil a VANILLA MASTERCARD"" GIFT CARD",0,40,0,0,7,47,Low,brand match; token overlap: MASTERCARD,FALSE,FALSE,
RG00012,19674217488,196742174885,990544244,MasterCard,1 x $200,MASTERCARD,$200,,10,7,XMAS 2026 - MD-NJ - 6 | XMAS 2026 - NATIONAL - 6 | XMAS 2026 - NATIONAL SLFCHK - 6,XMAS 2026 - MD-NJ - 6:S1:R4:C3 | XMAS 2026 - MD-NJ - 6:S1:R4:C4 | XMAS 2026 - NATIONAL - 6:S1:R4:C3 | XMAS 2026 - NATIONAL - 6:S1:R4:C4 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R4:C4 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R4:C5 | XMAS 2026 - NATIONAL SLFCHK - 6:S1:R4:C6,3,Z:\Kendal King\Images\196742072426.jpg,196742072426.jpg,196742072426,MASTERCARD,,,"CD anfie 50
6 1904 Prrmene Onerpe
HAPPY
HOLIDAYS
A
oe
“oo
Qe ew a See :
tO, POF x
on, ae;
He Xen See
MASTERCARD’ GIFT CARD
MO FEES AFTER PURCHASE
C > emf ‘50
ie)
o YP. g- ON ra sey ia
it FP W x
ee es
ly P ~.
NO FEES AFTTR PURCHASE",0,40,0,0,7,47,Low,brand match; token overlap: MASTERCARD,FALSE,FALSE,
